23726|A|0|0|0|0|0|1|2016-03-04 03:59:57|2016-03-04 03:59:40|121.548225|31.270385|0.0|241.0|10|000|A|0|1|5|0|0|2|2016-03-04 04:00:02|2016-03-04 03:59:45|121.548225|31.270385|0.0|241.0|9|000
23813|A|0|0|0|0|0|1|2016-03-04 03:43:11|2016-03-04 03:42:55|121.481723|31.303308|8.7|119.0|3|000|A|0|1|1|0|0|2|2016-03-04 04:00:02|2016-03-04 03:59:46|121.453667|31.340295|0.0|251.0|8|000
10703|A|0|0|0|0|0|1|2016-03-04 03:59:58|2016-03-04 03:59:42|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|0|2|2016-03-04 04:00:03|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25734|A|0|0|0|0|0|1|2016-03-04 03:26:13|2016-03-04 03:25:56|121.480150|31.239910|25.8|150.0|7|024|A|0|1|0|0|0|2|2016-03-04 04:00:10|2016-03-04 03:59:53|121.193733|31.257017|0.0|328.0|8|000
26127|A|0|0|0|0|0|1|2016-03-04 03:35:57|2016-03-04 03:35:40|121.396270|31.143005|16.5|340.0|7|015|A|0|1|0|0|0|2|2016-03-04 04:00:11|2016-03-04 03:59:54|121.452522|31.227488|12.1|49.0|7|011
10703|A|0|0|0|0|0|1|2016-03-04 04:00:09|2016-03-04 03:59:52|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|1|2|2016-03-04 04:00:13|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-04 04:00:19|2016-03-04 04:00:02|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|1|2|2016-03-04 04:00:23|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-04 04:00:28|2016-03-04 04:00:12|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|1|2|2016-03-04 04:00:33|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25823|A|0|0|0|0|0|1|2016-03-04 03:53:26|2016-03-04 03:53:09|121.410862|31.221618|10.6|236.0|9|010|A|0|1|1|0|1|2|2016-03-04 04:00:34|2016-03-04 04:00:17|121.414778|31.203687|0.0|59.0|6|000
10703|A|0|0|0|0|0|1|2016-03-04 04:00:39|2016-03-04 04:00:22|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|0|2|2016-03-04 04:00:43|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
13135|A|0|0|0|0|1|1|2016-03-04 02:14:44|2016-03-04 02:14:16|121.436535|31.232075|16.0|213.0|4|016-|A|0|1|V|0|0|2|2016-03-04 04:00:49|2010-01-01|121.446690|31.185443|7.4|0.0|0|000
23848|A|0|0|0|0|0|1|2016-03-04 03:55:26|2016-03-04 03:55:09|121.438287|31.363945|25.2|246.0|8|024|A|0|1|1|0|0|2|2016-03-04 04:00:53|2016-03-04 04:00:36|121.434027|31.376355|59.4|246.0|9|059
10703|A|0|0|0|0|0|1|2016-03-04 04:00:49|2016-03-04 04:00:32|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|0|2|2016-03-04 04:00:53|2010-01-01|121.412520|31.135412|40.3|0.0|0|000
26422|A|0|0|1|0|0|1|2016-03-04 03:43:01|2016-03-04 03:42:44|121.425300|31.229917|17.2|133.0|9|015|A|0|1|1|0|0|2|2016-03-04 04:01:03|2016-03-04 04:00:43|121.428400|31.165305|2.8|281.0|9|000
10703|A|0|0|0|0|0|1|2016-03-04 04:00:59|2016-03-04 04:00:43|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|1|2|2016-03-04 04:01:03|2010-01-01|121.412520|31.135412|43.9|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-04 04:01:09|2016-03-04 04:00:52|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|0|2|2016-03-04 04:01:13|2010-01-01|121.412520|31.135412|45.4|0.0|0|000
23421|A|0|0|0|0|0|1|2016-03-04 03:19:11|2016-03-04 03:18:54|121.438765|31.312437|42.7|267.0|9|042|A|0|1|5|0|0|2|2016-03-04 04:01:19|2016-03-04 04:01:02|121.435165|31.306898|0.0|254.0|7|000
10703|A|0|0|0|0|0|1|2016-03-04 04:01:20|2016-03-04 04:01:03|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|1|2|2016-03-04 04:01:23|2010-01-01|121.412520|31.135412|32.4|0.0|0|000
13724|A|0|0|0|0|0|1|2016-03-04 03:54:35|2016-03-04 03:54:18|121.375923|31.118333|5.5|336.0|7|034|A|0|1|1|0|0|2|2016-03-04 04:01:33|2016-03-04 04:01:16|121.375182|31.135290|9.1|243.0|5|054
10703|A|0|0|0|0|0|1|2016-03-04 04:01:30|2016-03-04 04:01:13|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|0|2|2016-03-04 04:01:33|2010-01-01|121.412520|31.135412|27.5|0.0|0|000
26313|A|0|0|0|0|0|1|2016-03-04 03:56:43|2016-03-04 03:56:26|121.416683|31.281523|21.7|86.0|7|020|A|0|1|1|0|0|2|2016-03-04 04:01:43|2016-03-04 04:01:26|121.419348|31.294008|0.0|131.0|8|000
10703|A|0|0|0|0|0|1|2016-03-04 04:01:39|2016-03-04 04:01:23|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|1|2|2016-03-04 04:01:43|2010-01-01|121.412520|31.135412|30.9|0.0|0|000
26313|A|0|0|0|0|0|1|2016-03-04 04:01:44|2016-03-04 04:01:27|121.419348|31.294008|0.0|146.0|8|000|A|0|1|1|0|0|2|2016-03-04 04:01:45|2016-03-04 04:01:28|121.419348|31.294007|0.0|144.0|8|000
23383|A|0|0|0|0|0|1|2016-03-04 03:50:55|2016-03-04 03:50:38|121.456968|31.312750|9.8|280.0|9|000|A|0|1|1|0|0|2|2016-03-04 04:01:51|2016-03-04 04:01:34|121.450003|31.272895|20.3|70.0|9|019
10703|A|0|0|0|0|0|1|2016-03-04 04:01:50|2016-03-04 04:01:34|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|1|2|2016-03-04 04:01:55|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-04 04:02:01|2016-03-04 04:01:43|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|0|2|2016-03-04 04:02:03|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-04 04:02:10|2016-03-04 04:01:53|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|0|2|2016-03-04 04:02:13|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
26291|A|0|0|0|0|0|1|2016-03-04 03:50:30|2016-03-04 03:50:13|121.484722|31.224913|19.4|153.0|8|016|A|0|1|1|0|0|2|2016-03-04 04:02:16|2016-03-04 04:01:59|121.528435|31.186335|3.9|254.0|9|000
10703|A|0|0|0|0|0|1|2016-03-04 04:02:20|2016-03-04 04:02:04|121.512933|31.181560|0.0|340.0|9|000|A|0|1|V|0|0|2|2016-03-04 04:02:23|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25750|A|0|0|0|0|0|1|2016-03-04 03:33:52|2016-03-04 03:33:35|121.474987|31.284605|20.5|278.0|10|017|A|0|1|1|0|0|2|2016-03-04 04:02:26|2016-03-04 04:02:09|121.317898|31.264520|0.0|271.0|9|000
23413|A|0|0|0|0|0|1|2016-03-04 03:56:01|2016-03-04 03:55:43|121.507670|31.303703|8.6|326.0|6|006|A|0|1|1|0|0|2|2016-03-04 04:02:31|2016-03-04 04:02:14|121.527268|31.316685|0.0|90.0|7|000
10703|A|0|0|0|0|0|1|2016-03-04 04:02:30|2016-03-04 04:02:13|121.512933|31.181560|0.0|340.0|10|000|A|0|1|V|0|0|2|2016-03-04 04:02:33|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
