12864|A|0|0|0|0|0|1|2016-03-06 06:42:23|2016-03-06 06:42:04|121.421428|31.184717|11.0|305.0|3|073|A|0|1|0|0|0|2|2016-03-06 07:00:02|2016-03-06 06:54:41|121.322608|31.195070|0.0|26.0|5|000
10841|A|0|0|0|0|0|1|2016-03-06 07:00:08|2016-03-06 06:56:28|121.319908|31.243070|25.4|86.0|5|026|A|0|1|1|0|1|2|2016-03-06 07:00:08|2016-03-06 06:56:03|121.319552|31.243087|12.4|94.0|5|011
10841|A|0|0|0|0|0|1|2016-03-06 07:00:08|2016-03-06 06:56:38|121.321330|31.243003|52.1|97.0|5|054|A|0|1|1|0|0|2|2016-03-06 07:00:08|2016-03-06 06:56:23|121.319627|31.243062|12.3|92.0|5|012
26052|A|0|0|0|0|0|1|2016-03-06 07:00:05|2016-03-06 06:59:47|121.510020|31.193707|4.8|54.0|8|000|A|0|1|1|0|0|2|2016-03-06 07:00:09|2016-03-06 06:59:51|121.510020|31.193707|0.0|54.0|9|000
23817|A|0|0|0|0|0|1|2016-03-06 06:43:24|2016-03-06 06:43:05|121.465823|31.269072|17.5|156.0|5|015|A|0|1|1|0|0|2|2016-03-06 07:00:11|2016-03-06 06:59:53|121.498072|31.304357|19.5|80.0|5|018
26236|A|0|0|0|0|0|1|2016-03-06 06:53:56|2016-03-06 06:53:37|121.402883|31.211665|31.4|192.0|5|031|A|0|1|1|0|1|2|2016-03-06 07:00:12|2016-03-06 06:59:49|121.388330|31.199493|0.0|320.0|5|000
23908|A|0|0|0|0|0|1|2016-03-06 06:46:49|2016-03-06 06:46:31|121.372322|31.218038|13.4|256.0|6|012|A|0|1|1|0|0|2|2016-03-06 07:00:15|2016-03-06 06:59:57|121.316232|31.196938|10.1|93.0|6|009
27605|A|0|0|2|0|0|1|2016-03-06 07:00:04|2016-03-06 06:59:33|121.311420|31.306955|22.4|156.0|8|022|A|0|1|0|0|0|2|2016-03-06 07:00:15|2016-03-06 06:59:46|121.311788|31.306085|29.4|162.0|9|029
23831|A|0|0|0|0|0|1|2016-03-06 06:42:34|2016-03-06 06:42:15|121.515903|31.272437|29.3|23.0|9|028|A|0|1|1|0|0|2|2016-03-06 07:00:18|2016-03-06 07:00:00|121.625725|31.261597|0.0|181.0|8|000
26307|A|0|0|0|0|0|1|2016-03-06 06:47:44|2016-03-06 06:47:25|121.496937|31.209583|16.8|50.0|9|013|A|0|1|1|0|0|2|2016-03-06 07:00:24|2016-03-06 07:00:06|121.507113|31.238880|0.0|344.0|6|000
20660|A|0|0|0|0|0|1|2016-03-06 06:57:01|2016-03-06 06:56:42|121.579388|31.152717|13.0|262.0|8|014|A|0|1|1|0|1|2|2016-03-06 07:00:25|2016-03-06 07:00:06|121.567970|31.158880|0.0|2.0|9|000
25775|A|0|0|0|0|0|1|2016-03-06 06:32:42|2016-03-06 06:32:23|121.378493|31.359608|12.6|126.0|8|012|A|0|1|5|0|0|2|2016-03-06 07:00:33|2016-03-06 07:00:15|121.382855|31.229350|27.8|121.0|8|025
23363|A|0|0|0|0|0|1|2016-03-06 06:47:56|2016-03-06 06:47:38|121.595907|31.206047|19.8|197.0|7|015|A|0|1|1|0|0|2|2016-03-06 07:00:37|2016-03-06 07:00:18|121.602093|31.139860|0.0|257.0|6|000
23898|A|0|0|5|0|0|1|2016-03-06 07:00:06|2016-03-06 06:59:47|121.485538|31.346650|8.3|251.0|5|008|A|0|1|5|0|0|2|2016-03-06 07:00:39|2016-03-06 07:00:20|121.484942|31.346227|13.2|243.0|5|012
30012|A|0|0|0|0|0|1|2016-03-06 06:50:16|2016-03-06 06:49:58|121.408418|31.223908|3.1|6.0|4|000|A|0|1|1|0|0|2|2016-03-06 07:00:48|2016-03-06 07:00:30|121.395117|31.209160|5.9|214.0|4|000
26140|A|0|0|5|0|0|1|2016-03-06 06:12:56|2016-03-06 06:12:38|121.481100|31.322500|22.3|280.0|10|025|A|0|1|5|0|0|2|2016-03-06 07:00:50|2016-03-06 07:00:32|121.471280|31.339848|0.0|100.0|7|000
23331|A|0|0|0|0|0|1|2016-03-06 06:51:04|2016-03-06 06:50:46|121.429763|31.263233|34.7|335.0|9|028|A|0|1|1|0|0|2|2016-03-06 07:00:50|2016-03-06 07:00:32|121.400777|31.244352|27.3|248.0|9|024
17678|A|0|0|2|0|0|1|2016-03-06 07:00:52|2016-03-06 07:00:29|121.518627|31.220047|21.0|166.0|7|019|A|0|1|2|0|0|2|2016-03-06 07:00:52|2016-03-06 07:00:09|121.518428|31.220588|0.0|158.0|7|000
16937|A|0|0|2|0|0|1|2016-03-06 07:00:51|2016-03-06 07:00:31|121.511103|31.286538|27.6|311.0|8|027|A|0|1|2|0|0|2|2016-03-06 07:00:53|2016-03-06 07:00:34|121.510873|31.286583|26.9|270.0|8|027
25769|A|0|0|0|0|0|1|2016-03-06 06:55:43|2016-03-06 06:55:25|121.530540|31.291035|14.2|177.0|7|014|A|0|1|1|0|0|2|2016-03-06 07:00:53|2016-03-06 07:00:35|121.535530|31.270933|0.0|50.0|7|000
23397|A|0|0|0|0|0|1|2016-03-06 06:21:57|2016-03-06 06:21:39|121.518748|31.335332|17.6|208.0|8|015|A|0|1|V|0|0|2|2016-03-06 07:00:55|2016-03-06 06:53:04|121.321480|31.197388|39.0|341.0|0|039-
13724|A|0|0|0|0|1|1|2016-03-06 06:09:27|2016-03-06 06:09:07|121.450732|31.113900|9.5|15.0|5|063|A|0|1|1|0|1|2|2016-03-06 07:01:02|2016-03-06 07:00:44|121.402997|31.016913|0.0|262.0|9|000
26133|A|0|0|0|0|0|1|2016-03-06 06:58:02|2016-03-06 06:57:43|121.422158|31.174703|21.8|241.0|5|021|A|0|1|1|0|1|2|2016-03-06 07:01:03|2016-03-06 07:00:45|121.409887|31.175970|0.0|254.0|5|000
26276|A|0|0|0|0|0|1|2016-03-06 07:00:20|2016-03-06 06:59:50|121.443565|31.317125|0.0|166.0|7|000|A|0|1|1|0|0|2|2016-03-06 07:01:03|2016-03-06 07:00:45|121.443565|31.317125|0.0|166.0|7|000
20590|A|0|0|0|0|0|1|2016-03-06 06:50:06|2016-03-06 06:49:48|121.500903|31.305838|29.4|152.0|7|026|A|0|1|0|0|1|2|2016-03-06 07:01:04|2016-03-06 07:00:45|121.464327|31.270800|0.0|126.0|7|000
23477|A|0|0|0|0|0|1|2016-03-06 06:54:41|2016-03-06 06:54:23|121.401608|31.201735|0.0|300.0|4|000|A|0|1|1|0|0|2|2016-03-06 07:01:05|2016-03-06 07:00:47|121.401633|31.201683|0.0|102.0|4|000
21121|A|0|0|3|0|0|1|2016-03-06 07:01:05|2016-03-06 06:57:55|121.377423|31.124040|1.0|303.0|8|000|A|0|1|3|0|0|2|2016-03-06 07:01:05|2016-03-06 06:57:25|121.376408|31.123690|51.0|71.0|8|050
21121|A|0|0|0|0|0|1|2016-03-06 07:01:05|2016-03-06 06:58:25|121.375057|31.123325|46.0|250.0|8|045|A|0|1|3|0|0|2|2016-03-06 07:01:05|2016-03-06 06:57:45|121.377447|31.124045|2.0|359.0|8|000
14188|A|0|0|0|0|0|1|2016-03-06 06:32:01|2016-03-06 06:31:41|121.337887|31.258003|30.1|153.0|7|031|A|0|1|1|0|1|2|2016-03-06 07:01:06|2016-03-06 06:59:32|121.321118|31.265798|0.0|274.0|7|000
23477|A|0|0|0|0|0|1|2016-03-06 07:01:07|2016-03-06 07:00:48|121.401633|31.201683|0.0|102.0|4|000|A|0|1|1|0|0|2|2016-03-06 07:01:08|2016-03-06 07:00:49|121.401633|31.201683|0.0|102.0|4|000
25728|A|0|0|0|0|0|1|2016-03-06 07:00:36|2016-03-06 07:00:18|121.470912|31.309092|0.0|261.0|7|000|A|0|1|1|0|0|2|2016-03-06 07:01:09|2016-03-06 07:00:51|121.470912|31.309092|0.0|261.0|7|000
