10703|A|0|0|0|0|0|1|2016-03-03 02:59:59|2016-03-03 02:59:43|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:00:03|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 03:00:09|2016-03-03 02:59:53|121.487977|31.178877|0.0|156.0|10|000|A|0|1|V|0|0|2|2016-03-03 03:00:14|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 03:00:19|2016-03-03 03:00:03|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:00:23|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 03:00:29|2016-03-03 03:00:13|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:00:34|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23849|A|0|0|0|0|0|1|2016-03-03 02:56:47|2016-03-03 02:56:31|121.432693|31.205328|27.4|228.0|7|023|A|0|1|1|0|0|2|2016-03-03 03:00:41|2016-03-03 03:00:25|121.419682|31.195148|0.0|13.0|6|000
10703|A|0|0|0|0|0|1|2016-03-03 03:00:39|2016-03-03 03:00:23|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:00:43|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
14460|A|0|0|0|0|0|1|2016-03-03 03:00:36|2016-03-03 02:55:25|121.441733|31.340360|14.0|309.0|9|008|A|0|1|1|0|0|2|2016-03-03 03:00:44|2016-03-03 02:59:39|121.443790|31.326308|0.0|162.0|9|000
20625|A|0|0|1|0|0|1|2016-03-03 02:56:51|2016-03-03 02:56:34|121.449917|31.232942|6.7|329.0|10|000|A|0|1|1|0|1|2|2016-03-03 03:00:48|2016-03-03 03:00:32|121.439565|31.244582|5.5|237.0|10|005
25780|A|0|0|0|0|0|1|2016-03-03 02:49:16|2016-03-03 02:49:00|121.383307|31.216265|8.3|94.0|7|007|A|0|1|1|0|1|2|2016-03-03 03:00:48|2016-03-03 03:00:32|121.414755|31.236073|0.0|245.0|8|000
21229|A|0|0|0|0|1|1|2016-03-03 01:20:52|2016-03-03 01:20:36|121.492892|31.273213|0.0|90.0|4|000|A|0|1|1|0|0|2|2016-03-03 03:00:48|2016-03-03 03:00:32|121.459577|31.320700|14.7|59.0|4|044
22000|A|0|0|0|0|0|1|2016-03-03 01:20:29|2016-03-03 01:19:22|121.600928|31.324937|36.0|334.0|8|036-|A|0|1|1|0|1|2|2016-03-03 03:00:51|2016-03-03 02:58:59|121.584518|31.121305|0.0|357.0|7|000
10703|A|0|0|0|0|0|1|2016-03-03 03:00:49|2016-03-03 03:00:33|121.487977|31.178877|0.0|156.0|10|000|A|0|1|V|0|0|2|2016-03-03 03:00:55|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
20684|A|0|0|0|0|0|1|2016-03-03 02:51:51|2016-03-03 02:51:35|121.486082|31.282307|15.8|178.0|9|015|A|0|1|1|0|0|2|2016-03-03 03:01:01|2016-03-03 02:58:31|121.507850|31.277695|5.3|28.0|7|004
20684|A|0|0|0|0|0|1|2016-03-03 03:01:01|2016-03-03 02:58:01|121.507808|31.277690|5.0|164.0|6|013|A|0|1|1|0|0|2|2016-03-03 03:01:01|2016-03-03 02:58:41|121.507868|31.277725|2.1|183.0|7|000
23696|A|0|0|0|0|0|1|2016-03-03 02:48:29|2016-03-03 02:48:13|121.474930|31.274168|5.6|351.0|8|000|A|0|1|1|0|0|2|2016-03-03 03:01:01|2016-03-03 03:00:45|121.463850|31.308337|10.5|265.0|9|010
10703|A|0|0|0|0|0|1|2016-03-03 03:00:59|2016-03-03 03:00:43|121.487977|31.178877|0.0|156.0|10|000|A|0|1|V|0|0|2|2016-03-03 03:01:04|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23509|A|0|0|1|0|0|1|2016-03-03 02:56:21|2016-03-03 02:56:05|121.411748|31.172115|19.6|79.0|9|017|A|0|1|1|0|0|2|2016-03-03 03:01:06|2016-03-03 03:00:50|121.397447|31.153910|0.0|176.0|9|000
26324|A|0|0|0|0|0|1|2016-03-03 03:01:07|2016-03-03 03:00:51|121.454552|31.336727|0.0|340.0|9|000|A|0|1|1|0|0|2|2016-03-03 03:01:11|2016-03-03 03:00:55|121.454552|31.336727|0.0|340.0|10|000
10703|A|0|0|0|0|0|1|2016-03-03 03:01:09|2016-03-03 03:00:53|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:01:14|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
11947|A|0|0|0|0|0|1|2016-03-03 02:42:47|2016-03-03 02:42:31|121.477977|31.174800|11.5|239.0|8|009|A|0|1|1|0|0|2|2016-03-03 03:01:17|2016-03-03 03:01:01|121.464863|31.257313|0.0|257.0|8|000
23377|A|0|0|0|0|0|1|2016-03-03 02:45:29|2016-03-03 02:45:13|121.392862|31.233740|25.5|266.0|8|025|A|0|1|1|0|0|2|2016-03-03 03:01:17|2016-03-03 03:01:01|121.289318|31.213083|0.0|153.0|9|000
25821|A|0|0|0|0|0|1|2016-03-03 02:49:31|2016-03-03 02:49:15|121.468820|31.239377|16.7|88.0|10|017|A|0|1|1|0|0|2|2016-03-03 03:01:19|2016-03-03 03:01:03|121.418958|31.213368|3.7|246.0|9|000
10703|A|0|0|0|0|0|1|2016-03-03 03:01:19|2016-03-03 03:01:03|121.487977|31.178877|0.0|156.0|8|000|A|0|1|V|0|0|2|2016-03-03 03:01:25|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23841|A|0|0|0|0|0|1|2016-03-03 02:57:29|2016-03-03 02:57:13|121.443503|31.223005|9.1|78.0|8|007|A|0|1|1|0|0|2|2016-03-03 03:01:25|2016-03-03 03:01:09|121.454955|31.226117|0.0|292.0|5|000
23317|A|0|0|0|0|0|1|2016-03-03 02:37:54|2016-03-03 02:37:38|121.584612|31.242370|15.8|135.0|10|016|A|0|1|1|0|1|2|2016-03-03 03:01:28|2016-03-03 03:01:12|121.698373|31.201363|2.6|174.0|9|000
23329|A|0|0|0|0|0|1|2016-03-03 03:01:29|2016-03-03 03:01:13|121.423908|31.382705|43.3|346.0|10|043|A|0|1|1|0|0|2|2016-03-03 03:01:33|2016-03-03 03:01:17|121.423795|31.383128|43.1|347.0|10|042
10703|A|0|0|0|0|0|1|2016-03-03 03:01:29|2016-03-03 03:01:13|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:01:34|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 03:01:39|2016-03-03 03:01:23|121.487977|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:01:44|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25712|A|0|0|0|0|0|1|2016-03-03 02:35:16|2016-03-03 02:35:00|121.478170|31.284977|22.6|179.0|5|005|A|0|1|1|0|0|2|2016-03-03 03:01:47|2016-03-03 03:01:31|121.499708|31.186848|0.0|359.0|5|000
25807|A|0|0|1|0|0|1|2016-03-03 02:56:06|2016-03-03 02:55:50|121.474043|31.228118|12.8|123.0|9|011|A|0|1|1|0|1|2|2016-03-03 03:01:50|2016-03-03 03:01:34|121.491340|31.214125|23.4|167.0|10|023
10703|A|0|0|0|0|0|1|2016-03-03 03:01:49|2016-03-03 03:01:33|121.487973|31.178877|0.0|156.0|10|000|A|0|1|V|0|0|2|2016-03-03 03:01:54|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 03:01:59|2016-03-03 03:01:43|121.487973|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:02:04|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25879|A|1|0|0|0|0|1|2016-03-03 02:51:03|2016-03-03 02:50:47|121.461280|31.240773|24.9|246.0|8|017|A|1|1|5|0|1|2|2016-03-03 03:02:06|2016-03-03 03:01:50|121.443047|31.320085|0.0|340.0|7|000
23776|A|0|0|0|0|0|1|2016-03-03 02:56:59|2016-03-03 02:56:43|121.455328|31.237737|0.0|230.0|4|003|A|0|1|1|0|0|2|2016-03-03 03:02:12|2016-03-03 03:01:56|121.463845|31.256598|0.0|215.0|5|000
10703|A|0|0|0|0|0|1|2016-03-03 03:02:09|2016-03-03 03:01:53|121.487973|31.178877|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 03:02:14|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
26290|A|0|0|0|0|0|1|2016-03-03 02:51:14|2016-03-03 02:50:55|121.531132|31.287302|18.9|242.0|10|008|A|0|1|1|0|0|2|2016-03-03 03:02:22|2016-03-03 03:02:05|121.522350|31.256458|0.0|59.0|8|000
26093|A|0|0|0|0|1|1|2016-03-03 02:52:29|2016-03-03 02:52:13|121.443348|31.223077|8.0|81.0|7|007|A|0|1|1|0|0|2|2016-03-03 03:02:23|2016-03-03 03:02:07|121.455268|31.196667|0.0|187.0|8|000
21403|A|0|0|0|0|1|1|2016-03-03 01:26:35|2016-03-03 01:26:19|121.471152|31.240150|0.0|163.0|4|005|A|0|1|V|0|0|2|2016-03-03 03:02:24|2010-01-01|121.440702|31.142453|88.9|0.0|0|000
