26235|A|0|0|0|0|0|1|2016-03-03 00:00:06|2016-03-02 23:59:50|121.470900|31.339677|0.0|268.0|8|000|A|0|1|5|0|0|2|2016-03-03 00:00:11|2016-03-02 23:59:55|121.470900|31.339677|0.0|268.0|8|000
10703|A|0|0|0|0|1|1|2016-03-03 00:00:08|2016-03-02 23:59:52|121.426198|31.249732|0.0|315.0|9|000|A|0|1|V|0|0|2|2016-03-03 00:00:12|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
15341|A|0|0|0|0|0|1|2016-03-03 00:00:25|2016-03-02 23:59:44|121.417987|31.141060|4.0|317.0|10|005|A|0|1|1|0|0|2|2016-03-03 00:00:25|2016-03-03 00:00:01|121.417980|31.141063|0.0|317.0|8|000
10703|A|0|0|0|0|1|1|2016-03-03 00:00:23|2016-03-03 00:00:02|121.426198|31.249732|0.0|315.0|7|000|A|0|1|V|0|0|2|2016-03-03 00:00:32|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10913|A|0|0|0|0|1|1|2016-03-03 00:00:37|2016-03-02 23:59:43|121.394195|31.124075|6.9|297.0|9|010|A|0|1|0|0|1|2|2016-03-03 00:00:37|2016-03-03 00:00:13|121.394163|31.124063|0.0|293.0|9|000
10703|A|0|0|0|0|1|1|2016-03-03 00:00:38|2016-03-03 00:00:22|121.426198|31.249732|0.0|315.0|10|000|A|0|1|V|0|0|2|2016-03-03 00:00:41|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23460|A|0|0|0|0|0|1|2016-03-03 00:00:47|2016-03-02 23:54:36|121.518375|31.294978|55.0|67.0|6|055-|A|0|1|1|0|0|2|2016-03-03 00:00:47|2016-03-02 23:55:51|121.520048|31.295463|0.0|290.0|5|004
10703|A|0|0|0|0|1|1|2016-03-03 00:00:48|2016-03-03 00:00:32|121.426198|31.249732|0.0|315.0|9|000|A|0|1|V|0|0|2|2016-03-03 00:00:51|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|1|1|2016-03-03 00:00:58|2016-03-03 00:00:42|121.426198|31.249732|0.0|315.0|8|000|A|0|1|V|0|0|2|2016-03-03 00:01:02|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|1|1|2016-03-03 00:01:08|2016-03-03 00:00:52|121.426198|31.249732|0.0|315.0|9|000|A|0|1|V|0|0|2|2016-03-03 00:01:11|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23633|A|0|0|0|0|0|1|2016-03-03 00:00:19|2016-03-03 00:00:03|121.442770|31.334633|15.5|146.0|8|013|A|0|1|1|0|0|2|2016-03-03 00:01:14|2016-03-03 00:00:58|121.443755|31.332935|16.7|148.0|10|012
10703|A|0|0|0|0|0|1|2016-03-03 00:01:18|2016-03-03 00:01:02|121.426095|31.249783|17.3|307.0|10|016|A|0|1|V|0|0|2|2016-03-03 00:01:22|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
11109|A|0|0|0|0|0|1|2016-03-03 00:01:25|2016-03-02 23:49:12|121.485892|31.246017|0.0|228.0|8|009|A|0|1|1|0|0|2|2016-03-03 00:01:25|2016-03-02 23:49:05|121.486010|31.246050|0.0|211.0|7|000
10703|A|0|0|0|0|0|1|2016-03-03 00:01:26|2016-03-03 00:01:10|121.425723|31.249893|20.8|273.0|11|018|A|0|1|V|0|0|2|2016-03-03 00:01:31|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
20544|A|0|0|0|0|0|1|2016-03-03 00:01:33|2016-03-02 23:55:35|121.387705|31.205603|29.9|157.0|8|028|A|0|1|1|0|1|2|2016-03-03 00:01:33|2016-03-02 23:56:13|121.388507|31.205623|0.0|104.0|8|000
20544|A|0|0|0|0|0|1|2016-03-03 00:01:33|2016-03-02 23:57:06|121.390357|31.205700|0.0|100.0|9|000|A|0|1|1|0|0|2|2016-03-03 00:01:33|2016-03-02 23:56:23|121.388498|31.205642|10.2|81.0|8|004
10703|A|0|0|0|0|1|1|2016-03-03 00:01:38|2016-03-03 00:01:22|121.424912|31.249037|42.3|221.0|10|041|A|0|1|V|0|0|2|2016-03-03 00:01:41|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 00:01:48|2016-03-03 00:01:32|121.423997|31.248437|44.8|232.0|10|044|A|0|1|V|0|0|2|2016-03-03 00:01:51|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23788|A|0|0|0|0|0|1|2016-03-03 00:01:56|2016-03-03 00:01:40|121.433787|31.234237|0.0|197.0|6|000|A|0|1|1|0|0|2|2016-03-03 00:01:57|2016-03-03 00:01:41|121.433787|31.234237|0.0|197.0|5|000
21294|A|0|0|0|0|1|1|2016-03-03 00:02:01|2016-03-02 23:55:26|121.443512|31.133733|0.0|112.0|9|000|A|0|1|0|0|1|2|2016-03-03 00:02:01|2016-03-02 23:55:56|121.443688|31.133758|2.5|28.0|10|000
21294|A|0|0|0|0|1|1|2016-03-03 00:02:01|2016-03-02 23:55:16|121.443512|31.133733|0.0|112.0|9|000|A|0|1|1|0|0|2|2016-03-03 00:02:01|2016-03-02 23:56:06|121.443577|31.133738|12.6|283.0|10|012
10703|A|0|0|0|0|0|1|2016-03-03 00:01:58|2016-03-03 00:01:42|121.422863|31.247942|42.5|245.0|10|042|A|0|1|V|0|0|2|2016-03-03 00:02:01|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
14473|A|0|0|5|0|0|1|2016-03-03 00:02:02|2016-03-03 00:01:44|121.444103|31.306272|76.0|357.0|9|075|A|0|1|5|0|0|2|2016-03-03 00:02:02|2016-03-03 00:01:24|121.444328|31.302512|77.0|358.0|7|076
10703|A|0|0|0|0|0|1|2016-03-03 00:02:09|2016-03-03 00:01:52|121.422100|31.247667|12.6|268.0|10|012|A|0|1|V|0|0|2|2016-03-03 00:02:11|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 00:02:20|2016-03-03 00:02:04|121.421577|31.248393|38.1|330.0|9|037|A|0|1|V|0|0|2|2016-03-03 00:02:21|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25697|A|0|0|0|0|0|1|2016-03-03 00:02:21|2016-03-03 00:02:05|121.516222|31.293960|12.0|55.0|10|012-|A|0|1|1|0|0|2|2016-03-03 00:02:24|2016-03-03 00:02:08|121.516345|31.294027|18.0|61.0|10|018-
10703|A|0|0|0|0|0|1|2016-03-03 00:02:31|2016-03-03 00:02:14|121.420987|31.249348|46.0|333.0|9|046|A|0|1|V|0|0|2|2016-03-03 00:02:31|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
15473|A|0|0|1|0|0|1|2016-03-03 00:02:35|2016-03-03 00:00:11|121.381865|31.190800|21.0|140.0|7|015|A|0|1|1|0|0|2|2016-03-03 00:02:35|2016-03-02 23:59:41|121.380915|31.192352|43.0|149.0|8|041
