23781|A|0|0|0|0|0|1|2016-03-03 03:56:39|2016-03-03 03:56:23|121.436795|31.308222|13.5|348.0|8|010|A|0|1|1|0|0|2|2016-03-03 04:00:04|2016-03-03 03:59:35|121.440220|31.323070|0.0|172.0|6|000
10703|A|0|0|0|0|0|1|2016-03-03 04:00:05|2016-03-03 03:59:49|121.487987|31.178870|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 04:00:07|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
20637|A|0|0|0|0|0|1|2016-03-03 03:40:37|2016-03-03 03:40:21|121.470785|31.269738|13.3|304.0|8|009|A|0|1|1|0|1|2|2016-03-03 04:00:14|2016-03-03 03:59:58|121.516042|31.256690|0.0|249.0|8|000
10703|A|0|0|0|0|0|1|2016-03-03 04:00:15|2016-03-03 03:59:59|121.487987|31.178870|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 04:00:17|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
25738|A|0|0|0|0|0|1|2016-03-03 03:41:57|2016-03-03 03:41:41|121.376345|31.219805|22.9|2.0|8|022|A|0|1|1|0|0|2|2016-03-03 04:00:26|2016-03-03 04:00:10|121.433670|31.254020|0.0|296.0|6|000
10703|A|0|0|0|0|0|1|2016-03-03 04:00:25|2016-03-03 04:00:09|121.487987|31.178870|0.0|156.0|8|000|A|0|1|V|0|0|2|2016-03-03 04:00:27|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 04:00:35|2016-03-03 04:00:19|121.487987|31.178870|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 04:00:37|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
10703|A|0|0|0|0|0|1|2016-03-03 04:00:45|2016-03-03 04:00:29|121.487987|31.178870|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 04:00:47|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
26323|A|0|0|0|0|0|1|2016-03-03 03:58:39|2016-03-03 03:58:23|121.520180|31.320237|18.8|87.0|8|018|A|0|1|0|0|0|2|2016-03-03 04:00:50|2016-03-03 04:00:34|121.524012|31.320235|14.3|89.0|8|014
10703|A|0|0|0|0|0|1|2016-03-03 04:00:55|2016-03-03 04:00:39|121.487987|31.178870|0.0|156.0|9|000|A|0|1|V|0|0|2|2016-03-03 04:00:57|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
