10703|A|0|0|0|0|0|1|2016-03-03 00:59:53|2016-03-03 00:59:37|121.579567|31.261172|55.9|38.0|7|056|A|0|1|V|0|0|2|2016-03-03 01:00:03|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23788|A|0|0|0|0|0|1|2016-03-03 00:40:22|2016-03-03 00:40:06|121.449733|31.234767|0.0|255.0|6|000|A|0|1|1|0|0|2|2016-03-03 01:00:05|2016-03-03 00:59:49|121.416892|31.185715|0.0|229.0|4|000
26039|A|0|0|0|0|0|1|2016-03-03 00:52:54|2016-03-03 00:52:38|121.479402|31.263943|9.7|93.0|7|007|A|0|1|1|0|0|2|2016-03-03 01:00:07|2016-03-03 00:59:51|121.470750|31.278975|0.0|30.0|9|000
26157|A|0|0|0|0|0|1|2016-03-03 00:45:33|2016-03-03 00:45:17|121.476457|31.293177|24.6|197.0|8|020|A|0|1|1|0|1|2|2016-03-03 01:00:11|2016-03-03 00:59:55|121.399267|31.309470|0.0|270.0|9|000
10703|A|0|0|0|0|0|1|2016-03-03 01:00:13|2016-03-03 00:59:57|121.581475|31.263455|60.5|31.0|8|059|A|0|1|V|0|0|2|2016-03-03 01:00:13|2010-01-01|121.412520|31.135412|0.0|0.0|0|000
23462|A|0|0|0|0|0|1|2016-03-03 00:51:18|2016-03-03 00:51:02|121.577030|31.258400|15.1|34.0|6|010|A|0|1|1|0|0|2|2016-03-03 01:00:14|2016-03-03 00:59:58|121.591813|31.261548|0.0|222.0|6|000
14501|A|0|0|0|0|0|1|2016-03-03 01:00:14|2016-03-03 00:56:56|121.206933|31.048483|2.0|2.0|5|017|A|0|1|1|0|0|2|2016-03-03 01:00:14|2016-03-03 00:57:03|121.206945|31.048575|0.0|103.0|5|000
23529|A|0|0|0|0|0|1|2016-03-03 00:55:46|2016-03-03 00:55:30|121.463913|31.240368|11.8|285.0|5|007|A|0|1|1|0|0|2|2016-03-03 01:00:17|2016-03-03 01:00:01|121.459173|31.257818|10.3|339.0|4|005
23529|A|0|0|0|0|0|1|2016-03-03 01:00:19|2016-03-03 01:00:02|121.459168|31.257837|12.5|354.0|4|006|A|0|1|1|0|0|2|2016-03-03 01:00:22|2016-03-03 01:00:03|121.459165|31.257862|13.8|355.0|4|010
26036|A|0|0|0|0|0|1|2016-03-03 00:50:30|2016-03-03 00:50:14|121.324515|31.294258|10.2|341.0|6|010|A|0|1|1|0|0|2|2016-03-03 01:00:22|2016-03-03 01:00:05|121.278432|31.294828|0.0|252.0|8|000
23618|A|0|0|1|0|0|1|2016-03-03 00:39:24|2016-03-03 00:38:44|121.483832|31.369978|19.1|302.0|7|015|A|0|1|1|0|0|2|2016-03-03 01:00:28|2016-03-03 00:59:57|121.439743|31.383072|0.0|335.0|6|000
23647|A|0|0|0|0|0|1|2016-03-03 00:21:03|2016-03-03 00:20:46|121.322927|31.195352|15.9|14.0|5|008|A|0|1|1|0|0|2|2016-03-03 01:00:29|2016-03-03 01:00:08|121.509183|31.277383|0.0|256.0|6|000
26313|A|0|0|0|0|0|1|2016-03-03 00:25:19|2016-03-03 00:25:03|121.408728|31.191082|20.0|177.0|6|018|A|0|1|1|0|0|2|2016-03-03 01:00:29|2016-03-03 01:00:08|121.235700|31.109277|0.0|170.0|5|000
12697|A|0|0|5|0|0|1|2016-03-03 00:53:40|2016-03-03 00:52:55|121.371352|31.159898|36.0|276.0|9|034|A|0|1|5|0|0|2|2016-03-03 01:00:29|2016-03-03 01:00:13|121.357882|31.169993|0.0|159.0|10|000
26259|A|0|0|0|0|0|1|2016-03-03 00:06:58|2016-03-03 00:06:42|121.372837|31.173115|23.8|332.0|10|023|A|0|1|1|0|0|2|2016-03-03 01:00:29|2016-03-03 01:00:13|121.475245|31.304932|0.0|211.0|9|000
20578|A|0|0|0|0|0|1|2016-03-03 00:54:46|2016-03-03 00:54:29|121.699373|31.190250|8.4|250.0|7|005|A|0|1|1|0|1|2|2016-03-03 01:00:29|2016-03-03 01:00:13|121.679678|31.190962|0.0|247.0|8|000
