26296|A|0|0|0|0|0|1|2016-03-02 14:29:12|2016-03-02 14:28:56|121.499363|31.243553|30.1|233.0|9|030|A|0|1|5|0|0|2|2016-03-02 16:00:01|2016-03-02 15:59:44|121.393955|31.184620|4.4|161.0|5|006
23583|A|0|0|0|0|0|1|2016-03-02 15:44:13|2016-03-02 15:43:57|121.527208|31.226073|18.2|358.0|6|015|A|0|1|1|0|0|2|2016-03-02 16:00:01|2016-03-02 15:59:40|121.554918|31.204593|0.0|164.0|6|000
27580|A|0|0|0|0|0|1|2016-03-02 14:59:44|2016-03-02 14:58:53|121.318270|31.197853|37.3|359.0|7|045|A|0|1|1|0|1|2|2016-03-02 16:00:01|2016-03-02 15:59:45|121.514515|31.218005|3.6|356.0|8|000
27566|A|0|0|0|0|0|1|2016-03-02 15:55:37|2016-03-02 15:55:22|121.379347|31.132872|17.5|71.0|7|013|A|0|1|1|0|0|2|2016-03-02 16:00:03|2016-03-02 15:59:48|121.393252|31.140177|0.0|47.0|7|000
23710|A|0|0|0|0|0|1|2016-03-02 15:53:08|2016-03-02 15:52:53|121.476777|31.304505|9.2|172.0|6|009|A|0|1|1|0|0|2|2016-03-02 16:00:03|2016-03-02 15:59:48|121.481515|31.293863|0.0|135.0|4|000
23688|A|0|0|0|0|0|1|2016-03-02 15:34:05|2016-03-02 15:33:49|121.463548|31.209418|16.8|76.0|7|016|A|0|1|1|0|0|2|2016-03-02 16:00:03|2016-03-02 15:59:48|121.547338|31.234397|2.2|70.0|6|005
23719|A|0|0|0|0|0|1|2016-03-02 15:36:55|2016-03-02 15:36:40|121.514563|31.303288|28.9|198.0|3|013|A|0|1|1|0|0|2|2016-03-02 16:00:04|2016-03-02 15:59:48|121.513310|31.230490|0.0|144.0|6|000
23351|A|0|0|0|0|0|1|2016-03-02 14:49:51|2016-03-02 14:49:31|121.318347|31.194347|45.1|174.0|6|019|A|0|1|1|0|1|2|2016-03-02 16:00:05|2016-03-02 15:59:50|121.434825|31.246992|0.0|79.0|5|000
23345|A|0|0|0|0|0|1|2016-03-02 15:37:47|2016-03-02 15:37:31|121.534173|31.321252|18.3|175.0|7|018|A|0|1|1|0|1|2|2016-03-02 16:00:06|2016-03-02 15:59:48|121.486323|31.290540|0.0|168.0|5|000
23622|A|0|0|0|0|0|1|2016-03-02 14:57:43|2016-03-02 14:57:22|121.318358|31.197748|28.3|357.0|4|030|A|0|1|1|0|0|2|2016-03-02 16:00:06|2016-03-02 15:58:22|121.480485|31.239085|0.0|349.0|8|000
23622|A|0|0|0|1|0|1|2016-03-02 16:00:06|2016-03-02 15:57:56|121.481188|31.237167|28.1|347.0|7|023|A|0|1|1|0|0|2|2016-03-02 16:00:06|2016-03-02 15:58:32|121.480485|31.239085|0.0|349.0|8|000
23735|A|0|0|0|0|0|1|2016-03-02 15:54:52|2016-03-02 15:54:37|121.583560|31.258740|20.4|228.0|4|020|A|0|1|1|0|0|2|2016-03-02 16:00:07|2016-03-02 15:59:51|121.583225|31.269262|0.0|185.0|8|001
26298|A|0|0|0|0|0|1|2016-03-02 15:50:44|2016-03-02 15:50:28|121.469832|31.223080|9.7|41.0|7|008|A|0|1|1|0|0|2|2016-03-02 16:00:07|2016-03-02 15:59:51|121.477900|31.204555|0.0|157.0|8|000
26837|A|0|0|0|0|1|1|2016-03-02 16:00:07|2016-03-02 15:59:15|121.311300|31.181587|0.0|283.0|4|001|A|0|1|1|0|1|2|2016-03-02 16:00:07|2016-03-02 15:59:38|121.311563|31.181332|0.0|295.0|5|002
12691|A|0|0|0|0|0|1|2016-03-02 12:44:27|2016-03-02 12:39:15|121.309722|31.194713|34.0|355.0|9|034|A|0|1|0|0|0|2|2016-03-02 16:00:07|2016-03-02 15:59:14|121.501870|31.231378|1.0|128.0|7|000
26102|A|0|0|0|0|0|1|2016-03-02 15:54:28|2016-03-02 15:54:12|121.519043|31.229192|8.8|251.0|8|006|A|0|1|1|0|1|2|2016-03-02 16:00:08|2016-03-02 15:59:52|121.508728|31.228752|0.0|343.0|8|000
23336|A|0|0|0|0|0|1|2016-03-02 15:24:01|2016-03-02 15:23:46|121.375875|31.223032|13.1|103.0|9|014|A|0|1|0|1|1|2|2016-03-02 16:00:12|2016-03-02 15:59:55|121.483188|31.234200|5.5|272.0|7|012
23836|A|0|0|0|0|0|1|2016-03-02 15:26:44|2016-03-02 15:26:28|121.342962|31.195847|13.5|203.0|9|000|A|0|1|1|0|0|2|2016-03-02 16:00:14|2016-03-02 15:59:58|121.375967|31.147562|0.0|183.0|7|000
23617|A|0|0|0|0|0|1|2016-03-02 15:31:34|2016-03-02 15:31:18|121.436848|31.196827|14.3|50.0|5|010|A|0|1|1|0|0|2|2016-03-02 16:00:14|2016-03-02 15:59:46|121.450643|31.249230|17.2|111.0|6|017
25514|A|0|0|1|0|0|1|2016-03-02 12:42:38|2016-03-02 12:37:58|121.473857|31.248550|20.8|60.0|8|018|A|0|1|0|0|1|2|2016-03-02 16:00:15|2016-03-02 15:59:58|121.470815|31.278948|14.5|62.0|6|012
23500|A|0|0|0|0|0|1|2016-03-02 15:43:28|2016-03-02 15:43:12|121.452610|31.249250|21.9|285.0|6|019|A|0|1|1|0|0|2|2016-03-02 16:00:15|2016-03-02 16:00:00|121.471477|31.263940|0.0|155.0|6|000
27996|A|0|0|1|0|0|1|2016-03-02 16:00:18|2016-03-02 15:55:18|121.415173|31.243018|2.8|130.0|8|016|A|0|1|1|0|1|2|2016-03-02 16:00:18|2016-03-02 15:55:08|121.415058|31.243107|2.0|130.0|6|012
17536|A|0|0|0|0|1|1|2016-03-02 16:00:21|2016-03-02 15:49:51|121.378923|31.122252|0.0|208.0|6|000|A|0|1|1|0|1|2|2016-03-02 16:00:21|2016-03-02 15:50:19|121.378923|31.122252|0.0|208.0|6|000
26223|A|0|0|0|0|0|1|2016-03-02 15:44:57|2016-03-02 15:44:41|121.451452|31.253598|20.4|298.0|4|020|A|0|1|1|0|1|2|2016-03-02 16:00:21|2016-03-02 16:00:03|121.478255|31.214770|0.0|140.0|7|000
23500|A|0|0|0|0|0|1|2016-03-02 16:00:20|2016-03-02 16:00:04|121.471477|31.263940|0.0|155.0|6|000|A|0|1|1|0|0|2|2016-03-02 16:00:21|2016-03-02 16:00:05|121.471477|31.263940|0.0|155.0|6|000
11063|A|0|0|0|0|1|1|2016-03-02 16:00:22|2016-03-02 15:58:42|121.576757|31.252390|13.1|348.0|6|015|A|0|1|1|0|0|2|2016-03-02 16:00:22|2016-03-02 15:59:14|121.576720|31.252478|0.0|336.0|7|000
27318|A|0|0|0|0|0|1|2016-03-02 16:00:24|2016-03-02 15:58:22|121.393442|31.091230|23.9|335.0|7|025|A|0|1|1|0|1|2|2016-03-02 16:00:24|2016-03-02 15:55:37|121.391865|31.084972|0.0|351.0|8|000
25996|A|0|0|0|0|0|1|2016-03-02 15:30:55|2016-03-02 15:30:40|121.438785|31.281810|19.6|171.0|7|018|A|0|1|1|0|1|2|2016-03-02 16:00:27|2016-03-02 16:00:11|121.409715|31.201278|0.0|153.0|5|001
20522|A|0|0|0|0|0|1|2016-03-02 15:50:17|2016-03-02 15:50:02|121.530432|31.262325|9.3|235.0|8|007|A|0|1|1|0|1|2|2016-03-02 16:00:28|2016-03-02 16:00:13|121.518753|31.266413|0.0|243.0|8|000
26264|A|0|0|0|0|0|1|2016-03-02 15:45:01|2016-03-02 15:44:45|121.413428|31.239297|28.6|311.0|5|028|A|0|1|1|0|1|2|2016-03-02 16:00:29|2016-03-02 16:00:14|121.401518|31.204460|0.0|328.0|7|000
23707|A|0|0|0|0|0|1|2016-03-02 15:59:09|2016-03-02 15:58:53|121.492765|31.265643|16.5|209.0|7|013|A|0|1|1|0|0|2|2016-03-02 16:00:30|2016-03-02 16:00:14|121.491685|31.264283|0.0|299.0|6|000
26067|A|0|0|0|0|0|1|2016-03-02 15:56:52|2016-03-02 15:56:36|121.484008|31.226638|14.4|331.0|7|014|A|0|1|0|0|0|2|2016-03-02 16:00:32|2016-03-02 16:00:16|121.480910|31.238072|27.1|345.0|8|028
23382|A|0|0|0|0|0|1|2016-03-02 15:47:58|2016-03-02 15:47:38|121.477217|31.248627|19.7|156.0|5|018|A|0|1|1|0|0|2|2016-03-02 16:00:32|2016-03-02 16:00:16|121.487987|31.231408|44.6|94.0|5|044
25791|A|0|0|0|0|0|1|2016-03-02 15:41:07|2016-03-02 15:40:51|121.336803|31.262343|37.9|109.0|8|037|A|0|1|1|0|1|2|2016-03-02 16:00:33|2016-03-02 15:57:23|121.316147|31.197000|0.0|88.0|6|000
25761|A|0|0|1|0|0|1|2016-03-02 15:45:30|2016-03-02 15:45:14|121.503862|31.237430|15.4|104.0|8|016|A|0|1|1|0|0|2|2016-03-02 16:00:34|2016-03-02 16:00:18|121.479717|31.213475|0.0|268.0|8|000
14275|A|0|0|1|0|0|1|2016-03-02 14:00:14|2016-03-02 13:59:42|121.407447|31.143227|43.0|220.0|6|044|A|0|1|0|0|0|2|2016-03-02 16:00:35|2016-03-02 16:00:01|121.439198|31.178167|0.0|52.0|5|000
14275|A|0|0|0|0|0|1|2016-03-02 16:00:35|2016-03-02 15:59:51|121.439193|31.178167|1.0|52.0|7|000|A|0|1|1|0|0|2|2016-03-02 16:00:35|2016-03-02 16:00:14|121.439198|31.178167|0.0|52.0|7|000
23521|A|0|0|1|0|0|1|2016-03-02 15:46:24|2016-03-02 15:45:15|121.209112|31.040810|18.3|85.0|8|018|A|0|1|1|0|1|2|2016-03-02 16:00:36|2016-03-02 16:00:20|121.230703|31.008858|0.0|98.0|7|000
00395|A|0|0|0|0|0|1|2016-03-02 15:08:29|2016-03-02 15:08:14|121.425157|31.175635|0.0|290.0|8|000|A|0|1|1|0|0|2|2016-03-02 16:00:36|2016-03-02 16:00:21|121.442008|31.120330|35.0|253.0|7|035-
25693|A|0|0|0|0|0|1|2016-03-02 15:54:31|2016-03-02 15:54:15|121.428173|31.221857|4.5|239.0|7|006|A|0|1|1|0|0|2|2016-03-02 16:00:37|2016-03-02 16:00:21|121.425703|31.241905|0.0|1.0|8|000
26400|A|0|0|0|0|0|1|2016-03-02 15:50:05|2016-03-02 15:49:49|121.472855|31.248213|15.5|64.0|7|016|A|0|1|1|0|0|2|2016-03-02 16:00:38|2016-03-02 16:00:23|121.487963|31.268810|0.0|34.0|5|000
26033|A|0|0|0|0|0|1|2016-03-02 15:51:45|2016-03-02 15:51:29|121.477325|31.229693|3.9|55.0|8|005|A|0|1|1|0|0|2|2016-03-02 16:00:38|2016-03-02 16:00:23|121.475853|31.237242|0.0|330.0|5|000
23872|A|0|0|0|0|0|1|2016-03-02 15:49:36|2016-03-02 15:49:21|121.456290|31.233027|14.9|62.0|7|011|A|0|1|1|0|0|2|2016-03-02 16:00:40|2016-03-02 16:00:25|121.484733|31.240967|0.0|81.0|7|000
21808|A|0|0|1|0|0|1|2016-03-02 12:34:08|2016-03-02 12:33:42|121.417625|31.218937|0.0|59.0|7|001|A|0|1|1|0|0|2|2016-03-02 16:00:41|2016-03-02 16:00:24|121.461683|31.211888|12.9|341.0|6|009
27637|A|0|0|1|0|0|1|2016-03-02 15:56:39|2016-03-02 15:56:23|121.413767|31.232862|18.1|62.0|7|018|A|0|1|3|0|1|2|2016-03-02 16:00:42|2016-03-02 16:00:26|121.425815|31.222715|32.1|162.0|9|035
23747|A|0|0|0|0|0|1|2016-03-02 15:53:39|2016-03-02 15:53:23|121.510352|31.304038|0.0|330.0|5|003|A|0|1|2|0|0|2|2016-03-02 16:00:42|2016-03-02 16:00:22|121.516123|31.321390|35.4|42.0|8|035
26385|A|0|0|0|0|0|1|2016-03-02 15:52:13|2016-03-02 15:51:57|121.441570|31.368715|15.1|67.0|8|015|A|0|1|1|0|0|2|2016-03-02 16:00:43|2016-03-02 16:00:28|121.482850|31.383835|6.0|61.0|8|006
25970|A|0|0|0|0|0|1|2016-03-02 15:53:11|2016-03-02 15:52:55|121.451118|31.246777|6.7|317.0|8|000|A|0|1|1|0|1|2|2016-03-02 16:00:44|2016-03-02 16:00:28|121.438943|31.248865|0.0|270.0|7|000
23551|A|0|0|0|0|0|1|2016-03-02 15:43:22|2016-03-02 15:43:05|121.478233|31.245868|25.8|252.0|4|026|A|0|1|V|0|0|2|2016-03-02 16:00:44|2016-03-02 16:00:21|121.451292|31.253623|0.0|10.0|0|007
25944|A|0|0|0|0|0|1|2016-03-02 15:54:55|2016-03-02 15:54:39|121.443262|31.265538|27.5|65.0|6|026|A|0|1|1|0|1|2|2016-03-02 16:00:44|2016-03-02 16:00:29|121.460380|31.267610|0.0|27.0|7|000
17788|A|0|0|0|0|0|1|2016-03-02 15:45:03|2016-03-02 15:44:47|121.443733|31.294138|20.5|73.0|6|021|A|0|1|1|0|0|2|2016-03-02 16:00:46|2016-03-02 16:00:31|121.455370|31.330625|0.0|350.0|6|000
26095|A|0|0|0|0|0|1|2016-03-02 15:49:04|2016-03-02 15:48:49|121.494507|31.264913|14.1|78.0|8|013|A|0|1|1|0|1|2|2016-03-02 16:00:47|2016-03-02 16:00:32|121.506000|31.227960|0.0|140.0|8|000
20622|A|0|0|0|0|0|1|2016-03-02 15:48:43|2016-03-02 15:48:27|121.421813|31.215357|3.6|272.0|8|000|A|0|1|1|0|1|2|2016-03-02 16:00:48|2016-03-02 16:00:13|121.469468|31.225742|0.0|162.0|7|000
16872|A|0|0|0|0|0|1|2016-03-02 15:36:31|2016-03-02 15:34:01|121.431038|31.177412|20.0|359.0|7|012|A|0|1|0|0|0|2|2016-03-02 16:00:48|2016-03-02 16:00:02|121.476430|31.201048|0.0|135.0|6|000
